Date,Open,High,Low,Close ,Adj Close ,Volume
,,,,Close price adjusted for splits.,Adjusted close price adjusted for splits and dividend and/or capital gain distributions.,
13-Dec-23,133.38,133.5,131.57,132.57,131.48,"30,104,800"
12-Dec-23,131.81,133,131.26,132.52,131.43,"29,032,800"
11-Dec-23,132.38,133.34,131.36,133.29,132.2,"31,138,000"
8-Dec-23,134.2,136.4,134.03,134.99,133.88,"32,260,100"
7-Dec-23,135.04,138.56,134.7,136.93,135.81,"56,767,100"
6-Dec-23,131.44,131.84,129.88,130.02,128.95,"23,576,200"
5-Dec-23,128.95,132.14,128.25,130.99,129.92,"27,384,800"
4-Dec-23,129.88,130.03,127.9,129.27,128.21,"36,669,900"
1-Dec-23,131.86,132.11,130.67,131.86,130.78,"31,442,300"
30-Nov-23,135.05,135.55,131.28,132.53,131.44,"38,988,300"
29-Nov-23,137.57,138.29,134.84,134.99,133.88,"23,967,200"
28-Nov-23,136.08,137.25,135.42,137.2,136.08,"18,730,000"
27-Nov-23,136.03,138.42,136,136.41,135.29,"23,436,500"
24-Nov-23,138.03,138.13,135.99,136.69,135.57,"12,514,300"
22-Nov-23,137.47,139.42,137.47,138.49,137.35,"17,813,900"
21-Nov-23,136.29,137.18,135.96,136.97,135.85,"22,635,300"
20-Nov-23,133.69,136.66,133.62,136.25,135.13,"27,815,500"
17-Nov-23,136,136.06,133.65,135.31,134.2,"37,240,600"
16-Nov-23,135.19,137.22,134.32,136.93,135.81,"28,013,200"
15-Nov-23,134.87,135.03,133.57,134.62,133.52,"23,861,500"
14-Nov-23,134.19,135.7,133.32,133.62,132.52,"32,395,200"
13-Nov-23,131.78,132.59,131.25,132.09,131.01,"18,324,800"
10-Nov-23,130.1,132.8,129.41,132.59,131.5,"26,913,300"
9-Nov-23,131.96,132.55,130.07,130.24,129.17,"23,747,800"
8-Nov-23,130.97,132.21,130.78,131.84,130.76,"26,425,800"
7-Nov-23,130.71,131.91,129.88,130.97,129.9,"29,757,300"
6-Nov-23,129.05,130.34,128.67,130.25,129.18,"19,052,700"
3-Nov-23,128.02,129.53,127.86,129.1,128.04,"26,393,100"
2-Nov-23,128.42,128.98,126.93,127.49,126.44,"27,124,600"
1-Nov-23,124.07,126.49,123.72,126.45,125.41,"30,082,400"
