Date,Open,High,Low,Close,Adj Close,Volume
19-Sep-22,242.47,245.14,240.85,244.52,237.6,"26,826,900"
16-Sep-22,244.26,245.3,242.06,244.74,237.81,"39,791,800"
15-Sep-22,249.77,251.4,244.02,245.38,238.43,"31,530,900"
14-Sep-22,253.53,254.23,249.86,252.22,245.08,"23,913,000"
13-Sep-22,258.84,260.4,251.59,251.99,244.86,"33,353,300"
12-Sep-22,265.78,267.45,265.16,266.65,259.1,"18,747,700"
9-Sep-22,260.5,265.23,260.29,264.46,256.97,"22,084,700"
8-Sep-22,257.51,260.43,254.79,258.52,251.2,"20,319,900"
7-Sep-22,254.7,258.83,253.22,258.09,250.78,"24,126,700"
6-Sep-22,256.2,257.83,251.94,253.25,246.08,"21,328,200"
2-Sep-22,261.7,264.74,254.47,256.06,248.81,"22,855,400"
1-Sep-22,258.87,260.89,255.41,260.4,253.03,"23,263,400"
31-Aug-22,265.39,267.11,261.33,261.47,254.07,"24,791,800"
30-Aug-22,266.67,267.05,260.66,262.97,255.52,"22,767,100"
29-Aug-22,265.85,267.4,263.85,265.23,257.72,"20,338,500"
26-Aug-22,279.08,280.34,267.98,268.09,260.5,"27,549,300"
25-Aug-22,277.33,279.02,274.52,278.85,270.95,"16,583,400"
24-Aug-22,275.41,277.23,275.11,275.79,267.98,"18,137,000"
23-Aug-22,276.44,278.86,275.4,276.44,268.61,"17,527,400"
22-Aug-22,282.08,282.46,277.22,277.75,269.89,"25,061,100"
19-Aug-22,288.9,289.25,285.56,286.15,278.05,"20,570,000"
18-Aug-22,290.19,291.91,289.08,290.17,281.95,"17,186,200"
17-Aug-22,289.74,293.35,289.47,291.32,283.07,"18,253,400"
16-Aug-22,291.99,294.04,290.42,292.71,283.82,"18,102,900"
15-Aug-22,291,294.18,290.11,293.47,284.56,"18,085,700"
12-Aug-22,288.48,291.91,286.94,291.91,283.04,"22,619,700"
11-Aug-22,290.85,291.21,286.51,287.02,278.3,"20,065,900"
10-Aug-22,288.17,289.81,286.94,289.16,280.38,"24,687,800"
9-Aug-22,279.64,283.08,277.61,282.3,273.73,"23,405,200"
8-Aug-22,284.05,285.92,279.32,280.32,271.81,"18,739,200"
5-Aug-22,279.15,283.65,278.68,282.91,274.32,"16,774,600"
4-Aug-22,281.8,283.8,280.17,283.65,275.04,"18,098,700"
3-Aug-22,276.76,283.5,276.61,282.47,273.89,"23,518,900"
2-Aug-22,276,277.89,272.38,274.82,266.47,"22,754,200"
1-Aug-22,277.82,281.28,275.84,278.01,269.57,"21,539,600"
29-Jul-22,277.7,282.0,276.63,280.74,272.21,"32,152,800"
28-Jul-22,269.75,277.84,267.87,276.41,268.02,"33,459,300"
27-Jul-22,261.16,270.05,258.85,268.74,260.58,"45,994,000"
26-Jul-22,259.86,259.88,249.57,251.9,244.25,"39,348,000"
25-Jul-22,261,261.5,256.81,258.83,250.97,"21,056,000"
22-Jul-22,265.24,265.33,259.07,260.36,252.45,"21,881,300"
21-Jul-22,259.79,264.89,257.03,264.84,256.8,"22,404,700"
20-Jul-22,259.9,264.87,258.91,262.27,254.3,"22,788,300"
19-Jul-22,257.58,259.72,253.68,259.53,251.65,"25,012,600"
18-Jul-22,259.75,260.84,253.3,254.25,246.53,"20,975,000"
15-Jul-22,255.72,260.37,254.77,256.72,248.92,"29,774,100"
14-Jul-22,250.57,255.14,245.94,254.08,246.36,"25,102,800"
13-Jul-22,250.19,253.55,248.11,252.72,245.04,"29,497,400"
12-Jul-22,265.88,265.94,252.04,253.67,245.97,"35,868,500"
11-Jul-22,265.65,266.53,262.18,264.51,256.48,"19,455,200"
8-Jul-22,264.79,268.1,263.29,267.66,259.53,"19,658,800"
7-Jul-22,265.12,269.06,265.02,268.4,260.25,"20,859,900"
6-Jul-22,263.75,267.99,262.4,266.21,258.12,"23,824,400"
5-Jul-22,256.16,262.98,254.74,262.85,254.87,"22,941,000"
1-Jul-22,256.39,259.77,254.61,259.58,251.7,"22,837,700"
30-Jun-22,257.05,259.53,252.9,256.83,249.03,"31,730,900"
29-Jun-22,257.59,261.97,255.76,260.26,252.36,"20,069,800"
28-Jun-22,263.98,266.91,256.32,256.48,248.69,"27,295,500"
27-Jun-22,268.21,268.3,263.28,264.89,256.85,"24,615,100"
24-Jun-22,261.81,267.98,261.72,267.7,259.57,"33,923,200"
23-Jun-22,255.57,259.37,253.63,258.86,251,"25,861,400"
22-Jun-22,251.89,257.17,250.37,253.13,245.44,"25,939,900"
21-Jun-22,250.26,254.75,249.51,253.74,246.03,"29,928,300"
17-Jun-22,244.7,250.5,244.03,247.65,240.13,"43,084,800"
16-Jun-22,245.98,247.42,243.02,244.97,237.53,"33,169,200"
